,날짜,종가
968,2017-09-25,4.398504508467121e-05
969,2017-09-22,4.4004400440044006e-05
970,2017-09-21,4.4004400440044006e-05
971,2017-09-20,4.399956000439996e-05
972,2017-09-19,4.4004400440044006e-05
973,2017-09-18,4.4004400440044006e-05
974,2017-09-15,4.4004400440044006e-05
975,2017-09-14,4.4004400440044006e-05
976,2017-09-13,4.4004400440044006e-05
977,2017-09-12,4.4004400440044006e-05
978,2017-09-11,4.4014084507042256e-05
979,2017-09-08,4.400246413799173e-05
980,2017-09-07,4.4004400440044006e-05
981,2017-09-06,4.4004400440044006e-05
982,2017-09-05,4.399762412829707e-05
983,2017-09-04,4.399472063352398e-05
984,2017-09-01,4.399472063352398e-05
985,2017-08-31,4.399956000439996e-05
986,2017-08-30,4.398988232706477e-05
987,2017-08-29,4.398020890599231e-05
988,2017-08-28,4.398504508467121e-05
989,2017-08-25,4.398988232706477e-05
990,2017-08-24,4.397827473228225e-05
991,2017-08-23,4.398504508467121e-05
992,2017-08-22,4.399762412829707e-05
993,2017-08-21,4.399956000439996e-05
994,2017-08-18,4.399762412829707e-05
995,2017-08-17,4.399762412829707e-05
996,2017-08-16,4.399956000439996e-05
997,2017-08-15,4.399956000439996e-05
998,2017-08-14,4.399956000439996e-05
999,2017-08-11,4.399956000439996e-05
1000,2017-08-10,4.398504508467121e-05
1001,2017-08-09,4.399568842253459e-05
1002,2017-08-08,4.398504508467121e-05
1003,2017-08-07,4.398504508467121e-05
1004,2017-08-04,4.398504508467121e-05
1005,2017-08-03,4.398988232706477e-05
1006,2017-08-02,4.4004400440044006e-05
1007,2017-08-01,4.4004400440044006e-05
1008,2017-07-31,4.400149605086573e-05
1009,2017-07-28,4.399762412829707e-05
1010,2017-07-27,4.4004400440044006e-05
1011,2017-07-26,4.399956000439996e-05
1012,2017-07-25,4.398988232706477e-05
1013,2017-07-24,4.399472063352398e-05
1014,2017-07-21,4.4004400440044006e-05
1015,2017-07-20,4.398504508467121e-05
1016,2017-07-19,4.398504508467121e-05
1017,2017-07-18,4.399472063352398e-05
1018,2017-07-17,4.399472063352398e-05
1019,2017-07-14,4.4004400440044006e-05
1020,2017-07-13,4.4004400440044006e-05
1021,2017-07-12,4.399956000439996e-05
1022,2017-07-11,4.4004400440044006e-05
1023,2017-07-10,4.4004400440044006e-05
1024,2017-07-07,4.4004400440044006e-05
1025,2017-07-06,4.398504508467121e-05
1026,2017-07-05,4.397537379067722e-05
1027,2017-07-04,4.3982143249840565e-05
1028,2017-07-03,4.398407776384949e-05
1029,2017-06-30,4.4004400440044006e-05
1030,2017-06-29,4.398988232706477e-05
1031,2017-06-28,4.397537379067722e-05
1032,2017-06-27,4.4004400440044006e-05
1033,2017-06-26,4.4004400440044006e-05
1034,2017-06-23,4.4004400440044006e-05
1035,2017-06-22,4.403346543372963e-05
1036,2017-06-21,4.405286343612335e-05
1037,2017-06-20,4.4004400440044006e-05
1038,2017-06-19,4.402377283733216e-05
1039,2017-06-16,4.4072278536800355e-05
1040,2017-06-15,4.4072278536800355e-05
1041,2017-06-14,4.4043162299053074e-05
1042,2017-06-13,4.406742315743087e-05
1043,2017-06-12,4.406742315743087e-05
1044,2017-06-09,4.40771349862259e-05
1045,2017-06-08,4.4072278536800355e-05
1046,2017-06-07,4.4004400440044006e-05
1047,2017-06-06,4.4004400440044006e-05
1048,2017-06-05,4.402377283733216e-05
1049,2017-06-02,4.402377283733216e-05
1050,2017-06-01,4.403346543372963e-05
1051,2017-05-31,4.402377283733216e-05
1052,2017-05-30,4.4004400440044006e-05
1053,2017-05-29,4.39734400422145e-05
1054,2017-05-26,4.4004400440044006e-05
1055,2017-05-25,4.410143329658214e-05
1056,2017-05-24,4.41257584114727e-05
1057,2017-05-23,4.405286343612335e-05
1058,2017-05-22,4.402861860209136e-05
1059,2017-05-19,4.415011037527594e-05
1060,2017-05-18,4.405286343612335e-05
1061,2017-05-17,4.410143329658214e-05
1062,2017-05-16,4.415011037527594e-05
1063,2017-05-15,4.408976676513381e-05
1064,2017-05-12,4.4070336256665636e-05
1065,2017-05-11,4.400536865497591e-05
1066,2017-05-10,4.397537379067722e-05
1067,2017-05-09,4.398988232706477e-05
1068,2017-05-08,4.399472063352398e-05
1069,2017-05-05,4.398988232706477e-05
1070,2017-05-04,4.3956043956043955e-05
1071,2017-05-03,4.397053973837529e-05
1072,2017-05-02,4.3956043956043955e-05
1073,2017-05-01,4.3956043956043955e-05
1074,2017-04-28,4.396860641501968e-05
1075,2017-04-27,4.399084990322013e-05
1076,2017-04-26,4.397247323175692e-05
1077,2017-04-25,4.392708104546453e-05
1078,2017-04-24,4.4014084507042256e-05
1079,2017-04-21,4.400924194080757e-05
1080,2017-04-20,4.399472063352398e-05
1081,2017-04-19,4.3977307709222044e-05
1082,2017-04-18,4.402377283733216e-05
1083,2017-04-17,4.4004400440044006e-05
1084,2017-04-14,4.388370817334065e-05
1085,2017-04-13,4.409171075837743e-05
1086,2017-04-12,4.410629617377881e-05
1087,2017-04-11,4.414036636504083e-05
1088,2017-04-10,4.408199250606127e-05
1089,2017-04-07,4.409171075837743e-05
1090,2017-04-06,4.4072278536800355e-05
1091,2017-04-05,4.4072278536800355e-05
1092,2017-04-04,4.406256884776383e-05
1093,2017-04-03,4.398504508467121e-05
1094,2017-03-31,4.3946385409800044e-05
1095,2017-03-30,4.391743522178305e-05
1096,2017-03-29,4.390972161236498e-05
1097,2017-03-28,4.3907793633369924e-05
1098,2017-03-27,4.390972161236498e-05
1099,2017-03-24,4.388370817334065e-05
1100,2017-03-23,4.386926957666155e-05
1101,2017-03-22,4.390972161236498e-05
1102,2017-03-21,4.389333918577856e-05
1103,2017-03-20,4.387408138642097e-05
1104,2017-03-17,4.3891412645115984e-05
1105,2017-03-16,4.389815627743635e-05
1106,2017-03-15,4.380681195925966e-05
1107,2017-03-14,4.385003288752467e-05
1108,2017-03-13,4.385003288752467e-05
1109,2017-03-10,4.3859649122807014e-05
1110,2017-03-09,4.385484047801776e-05
1111,2017-03-08,4.3859649122807014e-05
1112,2017-03-07,4.385003288752467e-05
1113,2017-03-06,4.385003288752467e-05
1114,2017-03-03,4.37780453102769e-05
1115,2017-03-02,4.3821209465381244e-05
1116,2017-03-01,4.3859649122807014e-05
1117,2017-02-28,4.3946385409800044e-05
1118,2017-02-27,4.389430251953297e-05
1119,2017-02-24,4.38288920056101e-05
1120,2017-02-23,4.3802014892685065e-05
1121,2017-02-22,4.379721887660133e-05
1122,2017-02-21,4.379721887660133e-05
1123,2017-02-20,4.38298525125463e-05
1124,2017-02-17,4.386926957666155e-05
1125,2017-02-16,4.393190554640308e-05
1126,2017-02-15,4.389815627743635e-05
1127,2017-02-14,4.396570674873599e-05
1128,2017-02-13,4.410143329658214e-05
1129,2017-02-10,4.41598586884522e-05
1130,2017-02-09,4.411116012351125e-05
1131,2017-02-08,4.414036636504083e-05
1132,2017-02-07,4.422821760283061e-05
1133,2017-02-06,4.4267374944665784e-05
1134,2017-02-03,4.419889502762431e-05
1135,2017-02-02,4.416473445953406e-05
1136,2017-02-01,4.4262476485559366e-05
1137,2017-01-31,4.4262476485559366e-05
1138,2017-01-30,4.4262476485559366e-05
1139,2017-01-27,4.4262476485559366e-05
1140,2017-01-26,4.4262476485559366e-05
1141,2017-01-25,4.4262476485559366e-05
1142,2017-01-24,4.4296788482835e-05
1143,2017-01-23,4.4340982152754686e-05
1144,2017-01-20,4.430463869567144e-05
1145,2017-01-19,4.4316419233325945e-05
1146,2017-01-18,4.430071324148319e-05
1147,2017-01-17,4.430463869567144e-05
1148,2017-01-16,4.430463869567144e-05
1149,2017-01-13,4.4306601683650866e-05
1150,2017-01-12,4.430463869567144e-05
1151,2017-01-11,4.430267588162325e-05
1152,2017-01-10,4.430463869567144e-05
1153,2017-01-09,4.42820768294033e-05
1154,2017-01-06,4.4321329639889195e-05
1155,2017-01-05,4.409171075837743e-05
1156,2017-01-04,4.399956000439996e-05
1157,2017-01-03,4.3960874821408944e-05
1158,2017-01-02,4.3915506565368234e-05
1159,2016-12-30,4.3915506565368234e-05
1160,2016-12-29,4.390201071209061e-05
1161,2016-12-28,4.3915506565368234e-05
1162,2016-12-27,4.3929010718678616e-05
1163,2016-12-26,4.393094056143742e-05
1164,2016-12-23,4.3937696346580546e-05
1165,2016-12-22,4.393673110720563e-05
1166,2016-12-21,4.392322220758115e-05
1167,2016-12-20,4.393190554640308e-05
1168,2016-12-19,4.393673110720563e-05
1169,2016-12-16,4.3956043956043955e-05
1170,2016-12-15,4.396570674873599e-05
1171,2016-12-14,4.402377283733216e-05
1172,2016-12-13,4.41306266548985e-05
1173,2016-12-12,4.420377942314068e-05
1174,2016-12-09,4.4262476485559366e-05
1175,2016-12-08,4.416961130742049e-05
1176,2016-12-07,4.405286343612335e-05
1177,2016-12-06,4.4004400440044006e-05
1178,2016-12-05,4.402377283733216e-05
1179,2016-12-02,4.406256884776383e-05
1180,2016-12-01,4.408199250606127e-05
1181,2016-11-30,4.41306266548985e-05
1182,2016-11-29,4.410143329658214e-05
1183,2016-11-28,4.4043162299053074e-05
1184,2016-11-25,4.395894234784711e-05
1185,2016-11-24,4.391743522178305e-05
1186,2016-11-23,4.4210619390777666e-05
1187,2016-11-22,4.438624914001642e-05
1188,2016-11-21,4.4316419233325945e-05
1189,2016-11-18,4.44642063139173e-05
1190,2016-11-17,4.461994957945698e-05
1191,2016-11-16,4.465182737603536e-05
1192,2016-11-15,4.474172837296705e-05
1193,2016-11-14,4.474873584821229e-05
1194,2016-11-11,4.478280340349306e-05
1195,2016-11-10,4.48038710544591e-05
1196,2016-11-09,4.47888207103507e-05
1197,2016-11-08,4.474873584821229e-05
1198,2016-11-07,4.478079799382025e-05
1199,2016-11-04,4.480989402460063e-05
1200,2016-11-03,4.480989402460063e-05
1201,2016-11-02,4.480989402460063e-05
1202,2016-11-01,4.479584294577463e-05
1203,2016-10-31,4.4812906116961686e-05
1204,2016-10-28,4.4805878531263304e-05
1205,2016-10-27,4.477277815088426e-05
1206,2016-10-26,4.475374253171921e-05
1207,2016-10-25,4.478781771358191e-05
1208,2016-10-24,4.4818931516672646e-05
1209,2016-10-21,4.481491440351349e-05
1210,2016-10-20,4.483199210956939e-05
1211,2016-10-19,4.483902788987535e-05
1212,2016-10-18,4.483098717833767e-05
1213,2016-10-17,4.482495853691335e-05
1214,2016-10-14,4.484003318162455e-05
1215,2016-10-13,4.484506031660613e-05
1216,2016-10-12,4.4852100199591846e-05
1217,2016-10-11,4.484405479943497e-05
1218,2016-10-10,4.484304932735426e-05
1219,2016-10-07,4.485109436670255e-05
1220,2016-10-06,4.4849082836256e-05
1221,2016-10-05,4.483299708585519e-05
1222,2016-10-04,4.484405479943497e-05
1223,2016-10-03,4.48340021071981e-05
1224,2016-09-30,4.4852100199591846e-05
1225,2016-09-29,4.485511796896026e-05
1226,2016-09-28,4.483601228506737e-05
1227,2016-09-27,4.480086017651539e-05
1228,2016-09-26,4.4793836368115745e-05
1229,2016-09-23,4.484003318162455e-05
1230,2016-09-22,4.4801863757532316e-05
1231,2016-09-21,4.4790826838663444e-05
1232,2016-09-20,4.481491440351349e-05
1233,2016-09-19,4.483199210956939e-05
1234,2016-09-16,4.480487477037502e-05
1235,2016-09-15,4.481190204118214e-05
1236,2016-09-14,4.4841038518452086e-05
1237,2016-09-13,4.4858136144443195e-05
1238,2016-09-12,4.488330341113106e-05
1239,2016-09-09,4.4842043900360976e-05
1240,2016-09-08,4.485411200071767e-05
1241,2016-09-07,4.4842043900360976e-05
1242,2016-09-06,4.484707148623195e-05
1243,2016-09-05,4.484003318162455e-05
1244,2016-09-02,4.4876253730338594e-05
1245,2016-09-01,4.4858136144443195e-05
1246,2016-08-31,4.483299708585519e-05
1247,2016-08-30,4.483500717360115e-05
1248,2016-08-29,4.48340021071981e-05
1249,2016-08-26,4.4802867383512545e-05
1250,2016-08-25,4.480989402460063e-05
1251,2016-08-24,4.481792717086835e-05
1252,2016-08-23,4.4820940343328406e-05
1253,2016-08-22,4.4852100199591846e-05
1254,2016-08-19,4.485612398232669e-05
1255,2016-08-18,4.485411200071767e-05
1256,2016-08-17,4.484405479943497e-05
1257,2016-08-16,4.4849082836256e-05
1258,2016-08-15,4.480086017651539e-05
1259,2016-08-12,4.4841038518452086e-05
1260,2016-08-11,4.4806882337126984e-05
1261,2016-08-10,4.481491440351349e-05
1262,2016-08-09,4.482194482418592e-05
1263,2016-08-08,4.486115472612265e-05
1264,2016-08-05,4.4838022643201435e-05
1265,2016-08-04,4.485310607759587e-05
1266,2016-08-03,4.488934775777708e-05
1267,2016-08-02,4.482696790389098e-05
1268,2016-08-01,4.486216101029587e-05
1269,2016-07-29,4.484405479943497e-05
1270,2016-07-28,4.485109436670255e-05
1271,2016-07-27,4.483299708585519e-05
1272,2016-07-26,4.484304932735426e-05
1273,2016-07-25,4.4849082836256e-05
1274,2016-07-22,4.485310607759587e-05
1275,2016-07-21,4.4849082836256e-05
1276,2016-07-20,4.486115472612265e-05
1277,2016-07-19,4.484304932735426e-05
1278,2016-07-18,4.485914229319936e-05
1279,2016-07-15,4.481491440351349e-05
1280,2016-07-14,4.4849082836256e-05
1281,2016-07-13,4.485511796896026e-05
1282,2016-07-12,4.485310607759587e-05
1283,2016-07-11,4.485411200071767e-05
1284,2016-07-08,4.486216101029587e-05
1285,2016-07-07,4.4796846302020335e-05
1286,2016-07-06,4.479483963447411e-05
1287,2016-07-05,4.482998229215699e-05
1288,2016-07-04,4.482797265493668e-05
1289,2016-07-01,4.479784970321425e-05
1290,2016-06-30,4.479784970321425e-05
1291,2016-06-29,4.482897745102434e-05
1292,2016-06-28,4.486316733961418e-05
1293,2016-06-27,4.475374253171921e-05
1294,2016-06-24,4.478079799382025e-05
1295,2016-06-23,4.4852100199591846e-05
1296,2016-06-22,4.4852100199591846e-05
1297,2016-06-21,4.463488662738796e-05
1298,2016-06-20,4.463488662738796e-05
1299,2016-06-17,4.463488662738796e-05
1300,2016-06-16,4.4837017441599784e-05
1301,2016-06-15,4.463488662738796e-05
1302,2016-06-14,4.46149727848666e-05
1303,2016-06-13,4.46149727848666e-05
1304,2016-06-10,4.477277815088426e-05
1305,2016-06-09,4.477277815088426e-05
1306,2016-06-08,4.475875033569063e-05
1307,2016-06-07,4.47427293064877e-05
1308,2016-06-06,4.461099214846538e-05
1309,2016-06-03,4.45751983596327e-05
1310,2016-06-02,4.4603033006244425e-05
1311,2016-06-01,4.455037533691221e-05
1312,2016-05-31,4.467875971763024e-05
1313,2016-05-30,4.460999710035019e-05
1314,2016-05-27,4.4676763615243714e-05
1315,2016-05-26,4.470272686633885e-05
1316,2016-05-25,4.477779021605284e-05
1317,2016-05-24,4.479784970321425e-05
1318,2016-05-23,4.4841038518452086e-05
1319,2016-05-20,4.480788618796908e-05
1320,2016-05-19,4.481491440351349e-05
1321,2016-05-18,4.489942528735632e-05
1322,2016-05-17,4.486115472612265e-05
1323,2016-05-16,4.490144133626689e-05
1324,2016-05-13,4.480788618796908e-05
1325,2016-05-12,4.482294935006723e-05
1326,2016-05-11,4.489035530716226e-05
1327,2016-05-10,4.487524681385748e-05
1328,2016-05-09,4.488229617827248e-05
1329,2016-05-06,4.489841733078909e-05
1330,2016-05-05,4.486417371408062e-05
1331,2016-05-04,4.486417371408062e-05
1332,2016-05-03,4.486417371408062e-05
1333,2016-05-02,4.488531801247812e-05
1334,2016-04-29,4.486719310839914e-05
1335,2016-04-28,4.4858136144443195e-05
1336,2016-04-27,4.490547397727783e-05
1337,2016-04-26,4.488330341113106e-05
1338,2016-04-25,4.4858136144443195e-05
1339,2016-04-22,4.488531801247812e-05
1340,2016-04-21,4.478280340349306e-05
1341,2016-04-20,4.477578525533391e-05
1342,2016-04-19,4.477478284230322e-05
1343,2016-04-18,4.476676515355e-05
1344,2016-04-15,4.4764761179999104e-05
1345,2016-04-14,4.476275738585497e-05
1346,2016-04-13,4.477678771324945e-05
1347,2016-04-12,4.4812906116961686e-05
1348,2016-04-11,4.485310607759587e-05
1349,2016-04-08,4.485411200071767e-05
1350,2016-04-07,4.485310607759587e-05
1351,2016-04-06,4.484304932735426e-05
1352,2016-04-05,4.478079799382025e-05
1353,2016-04-04,4.478180067620519e-05
1354,2016-04-01,4.4784808992789645e-05
1355,2016-03-31,4.479283314669653e-05
1356,2016-03-30,4.491455006849469e-05
1357,2016-03-29,4.4759752030973745e-05
1358,2016-03-28,4.4759752030973745e-05
1359,2016-03-25,4.4838022643201435e-05
1360,2016-03-24,4.4739726640270225e-05
1361,2016-03-23,4.471771939631079e-05
1362,2016-03-22,4.484304932735426e-05
1363,2016-03-21,4.4869206263741195e-05
1364,2016-03-18,4.4837017441599784e-05
1365,2016-03-17,4.489841733078909e-05
1366,2016-03-16,4.485310607759587e-05
1367,2016-03-15,4.4869206263741195e-05
1368,2016-03-14,4.4852100199591846e-05
1369,2016-03-11,4.4880281848170004e-05
1370,2016-03-10,4.49034575662326e-05
1371,2016-03-09,4.486014848709149e-05
1372,2016-03-08,4.486316733961418e-05
1373,2016-03-07,4.4746733488455345e-05
1374,2016-03-04,4.4888340253619125e-05
1375,2016-03-03,4.483902788987535e-05
1376,2016-03-02,4.4812906116961686e-05
1377,2016-03-01,4.483902788987535e-05
1378,2016-02-29,4.4739726640270225e-05
1379,2016-02-26,4.480788618796908e-05
1380,2016-02-25,4.472171910288232e-05
1381,2016-02-24,4.467277194549922e-05
1382,2016-02-23,4.469173873209537e-05
1383,2016-02-22,4.468874290566207e-05
1384,2016-02-19,4.474573237577466e-05
1385,2016-02-18,4.473272198613286e-05
1386,2016-02-17,4.466578823949796e-05
1387,2016-02-16,4.465880671668453e-05
1388,2016-02-15,4.470272686633885e-05
1389,2016-02-12,4.482696790389098e-05
1390,2016-02-11,4.48913629017777e-05
1391,2016-02-10,4.488934775777708e-05
1392,2016-02-09,4.491152429713464e-05
1393,2016-02-08,4.48913629017777e-05
1394,2016-02-05,4.487121959974872e-05
1395,2016-02-04,4.486618659847006e-05
1396,2016-02-03,4.489035530716226e-05
1397,2016-02-02,4.4872226335509633e-05
1398,2016-02-01,4.490144133626689e-05
1399,2016-01-29,4.496200710399712e-05
1400,2016-01-28,4.49842555105713e-05
1401,2016-01-27,4.485310607759587e-05
1402,2016-01-26,4.477578525533391e-05
1403,2016-01-25,4.473272198613286e-05
1404,2016-01-22,4.45335114673792e-05
1405,2016-01-21,4.466080121477379e-05
1406,2016-01-20,4.452954535334194e-05
1407,2016-01-19,4.45335114673792e-05
1408,2016-01-18,4.464285714285714e-05
1409,2016-01-15,4.460999710035019e-05
1410,2016-01-14,4.456824512534819e-05
1411,2016-01-13,4.462990650034588e-05
1412,2016-01-12,4.4584141420896585e-05
1413,2016-01-11,4.4537478287979335e-05
1414,2016-01-08,4.451368795904741e-05
1415,2016-01-07,4.449388209121246e-05
1416,2016-01-06,4.450873483921219e-05
1417,2016-01-05,4.4474093840338e-05
1418,2016-01-04,4.4474093840338e-05
1419,2016-01-01,4.4474093840338e-05
1420,2015-12-31,4.4474093840338e-05
1421,2015-12-30,4.4553352639786145e-05
1422,2015-12-29,4.448398576512456e-05
1423,2015-12-28,4.4381324338718264e-05
